Year,Country,Econ_Index,Economic_Rank,Institutional_Index,Institutional_Rank,Quality_Of_Life_Index_FA,Quality_of_Life_Rank,Sustainability_Index_FA,Sustainability_Rank,Ease_of_Living_Index,Global_EoLI_Rank
2005,Canada,1.914,5,1.828,12,1.748,8,1.353,7,1.75,1
2005,Australia,1.614,16,1.839,11,1.797,6,1.718,6,1.75,1
2005,United States,1.831,8,1.578,17,1.727,12,1.846,5,1.734,2
2005,Switzerland,2.173,2,1.956,6,1.762,7,0.366,48,1.704,3
2005,Norway,2.216,1,1.957,5,1.92,1,-0.128,72,1.696,4
2005,Finland,1.823,9,2.152,1,1.762,7,0.522,41,1.689,5
2005,Netherlands,1.767,13,1.928,8,1.725,13,1.0,15,1.677,6
2005,Denmark,1.649,14,2.115,2,1.798,5,0.594,35,1.659,7
2005,Germany,1.79,11,1.724,15,1.815,3,0.872,20,1.645,8
2005,Ireland,1.886,7,1.717,16,1.656,17,1.096,12,1.645,8
2005,Austria,1.98,4,1.865,10,1.664,15,0.548,36,1.626,9
2005,Sweden,2.065,3,1.932,7,1.744,9,-0.05,68,1.602,10
2005,Belgium,1.776,12,1.485,19,1.742,10,1.055,13,1.583,11
2005,New Zealand,1.5,19,1.965,4,1.8,4,0.398,46,1.556,12
2005,United Kingdom,1.522,18,1.743,13,1.696,14,0.913,18,1.547,13
2005,Qatar,1.153,20,0.504,42,1.283,30,4.422,1,1.527,14
2005,Japan,1.895,6,1.311,22,1.663,16,0.929,17,1.523,15
2005,Iceland,1.645,15,2.082,3,1.737,11,-0.3,75,1.495,16
2005,United Arab Emirates,1.801,10,0.627,38,1.248,31,2.686,3,1.447,17
2005,France,1.591,17,1.505,18,1.523,22,0.524,40,1.386,18
2005,Singapore,0.791,25,1.904,9,1.575,19,0.907,19,1.361,19
2005,Hong Kong,0.88,23,1.725,14,1.602,18,0.824,22,1.336,20
2005,Taiwan,0.753,26,0.936,28,1.854,2,0.774,24,1.187,21
2005,Kuwait,0.852,24,0.381,45,1.108,41,3.076,2,1.157,22
2005,Spain,0.714,27,1.335,20,1.427,25,0.704,29,1.117,23
2005,Cyprus,0.987,22,1.055,25,1.327,28,0.766,25,1.09,24
2005,Italy,1.134,21,0.631,37,1.535,21,0.746,26,1.09,24
2005,Greece,0.673,28,0.755,33,1.457,24,0.838,21,0.993,25
2005,Israel,0.437,29,0.839,32,1.523,22,0.819,23,0.975,26
2005,Czech Republic,0.352,31,0.892,29,1.388,26,1.105,11,0.963,27
2005,Slovenia,0.327,33,0.969,27,1.54,20,0.543,37,0.944,28
2005,Bahrain,0.301,34,0.442,44,1.137,38,2.282,4,0.926,29
2005,Malta,0.266,35,1.167,24,1.313,29,0.714,28,0.925,30
2005,Estonia,-0.061,41,1.04,26,1.356,27,0.961,16,0.864,31
2005,South Korea,-0.154,43,0.887,30,1.485,23,1.032,14,0.858,32
2005,Portugal,0.343,32,1.243,23,1.159,35,0.357,50,0.856,33
2005,Hungary,0.221,37,0.882,31,1.154,36,0.483,42,0.752,34
2005,Slovakia,0.203,38,0.747,34,1.138,37,0.675,31,0.737,35
2005,Lithuania,0.393,30,0.682,35,1.223,32,0.174,60,0.723,36
2005,Chile,0.041,39,1.334,21,1.085,42,-0.124,71,0.705,37
2005,Poland,0.033,40,0.515,41,1.211,33,0.725,27,0.67,38
2005,Saudi Arabia,0.245,36,-0.223,58,0.987,43,1.328,8,0.55,39
2005,Croatia,-0.069,42,0.282,47,1.132,39,0.126,64,0.468,40
2005,Malaysia,-0.158,44,0.563,40,0.703,58,0.66,34,0.446,41
2005,Latvia,-0.485,56,0.616,39,1.166,34,-0.184,73,0.413,42
2005,Uruguay,-0.374,54,0.659,36,0.925,44,-0.434,78,0.33,43
2005,Bulgaria,-0.755,68,0.127,49,0.888,47,0.531,39,0.233,44
2005,Montenegro,-0.249,47,-0.063,53,0.914,45,-0.381,76,0.185,45
2005,Mexico,-0.25,48,-0.199,57,0.708,57,0.298,53,0.18,46
2005,South Africa,-0.221,46,0.375,46,0.085,81,0.669,33,0.169,47
2005,Panama,-0.368,53,-0.074,54,0.803,50,-0.078,69,0.159,48
2005,Thailand,-0.332,51,0.056,51,0.544,63,0.08,65,0.133,49
2005,Argentina,-0.857,79,-0.386,65,1.128,40,0.288,55,0.127,50
2005,Russia,-0.632,61,-0.784,78,0.898,46,1.107,10,0.126,51
2005,Costa Rica,-0.689,64,0.447,43,0.753,52,-0.531,84,0.123,52
2005,Jordan,-0.74,67,0.129,48,0.601,60,0.401,45,0.118,53
2005,Romania,-0.762,69,-0.137,56,0.847,48,0.213,57,0.104,54
2005,Lebanon,-0.568,59,-0.327,60,0.733,55,0.345,52,0.085,55
2005,Tunisia,-0.423,55,-0.011,52,0.472,69,0.076,66,0.068,56
2005,Turkey,-0.655,62,0.075,50,0.503,65,0.168,61,0.056,57
2005,North Macedonia,-0.29,49,-0.401,66,0.506,64,0.204,58,0.035,58
2005,Serbia,-0.522,57,-0.671,75,0.718,56,0.479,43,0.025,59
2005,Kazakhstan,-0.78,72,-0.839,80,0.746,53,1.126,9,0.025,59
2005,Ukraine,-0.762,69,-0.741,77,0.768,51,0.672,32,-0.006,60
2005,Bosnia And Herzegovina,-0.359,52,-0.546,70,0.455,70,0.148,62,-0.045,61
2005,Armenia,-0.774,70,-0.359,62,0.55,62,0.128,63,-0.072,62
2005,Iran,-0.691,65,-0.879,81,0.605,59,0.685,30,-0.078,63
2005,Ecuador,-0.325,50,-0.889,82,0.599,61,0.02,67,-0.091,64
2005,Algeria,-0.522,57,-0.635,74,0.41,72,0.359,49,-0.092,65
2005,Peru,-0.215,45,-0.564,72,0.42,71,-0.44,79,-0.114,66
2005,Belarus,-0.847,75,-1.179,87,0.815,49,0.54,38,-0.14,67
2005,Colombia,-0.68,63,-0.426,67,0.483,67,-0.256,74,-0.146,68
2005,Brazil,-0.74,67,-0.237,59,0.494,66,-0.513,82,-0.148,69
2005,Georgia,-0.854,78,-0.547,71,0.74,54,-0.487,81,-0.164,70
2005,Mongolia,-1.019,84,-0.355,61,0.251,74,0.42,44,-0.193,71
2005,China,-0.581,60,-0.546,70,0.135,78,0.233,56,-0.2,72
2005,Moldova,-1.055,85,-0.599,73,0.479,68,0.295,54,-0.202,73
2005,Egypt,-0.931,82,-0.383,64,0.156,76,0.182,59,-0.247,74
2005,Philippines,-0.781,73,-0.363,63,0.249,75,-0.415,77,-0.261,75
2005,Azerbaijan,-0.833,74,-0.915,84,0.339,73,0.381,47,-0.261,75
2005,Syria,-0.876,80,-0.962,86,0.141,77,0.355,51,-0.357,76
2005,Morocco,-0.557,58,-0.434,68,-0.307,83,-0.103,70,-0.371,77
2005,Vietnam,-1.008,83,-0.493,69,0.102,79,-0.529,83,-0.419,78
2005,Indonesia,-0.92,81,-0.794,79,0.089,80,-0.473,80,-0.468,79
2005,India,-0.779,71,-0.135,55,-0.511,84,-0.549,85,-0.49,80
2005,Nicaragua,-0.849,76,-0.677,76,-0.177,82,-0.792,87,-0.562,81
2005,Pakistan,-0.71,66,-0.904,83,-0.816,86,-0.632,86,-0.784,82
2005,Nepal,-0.852,77,-0.923,85,-0.748,85,-1.375,88,-0.912,83
2006,Norway,3.224,1,1.961,5,1.956,1,-0.091,68,1.967,1
2006,Denmark,2.146,4,2.213,1,1.792,7,0.773,24,1.833,2
2006,Switzerland,2.548,2,1.988,4,1.817,4,0.367,47,1.825,3
2006,Canada,1.896,8,1.905,10,1.772,9,1.313,8,1.767,4
2006,Netherlands,2.053,5,1.905,10,1.767,11,0.964,15,1.753,5
2006,Finland,1.86,11,2.173,2,1.787,8,0.734,27,1.744,6
2006,Australia,1.493,18,1.845,11,1.815,5,1.716,6,1.727,7
2006,Ireland,2.049,6,1.771,15,1.674,18,1.069,12,1.701,8
2006,United States,1.648,16,1.59,16,1.751,13,1.785,5,1.69,9
2006,Germany,1.87,9,1.793,14,1.833,3,0.86,20,1.686,10
2006,Austria,2.159,3,1.925,8,1.689,16,0.473,43,1.683,11
2006,United Kingdom,1.847,12,1.824,12,1.69,15,0.904,18,1.645,12
2006,Sweden,1.992,7,1.946,6,1.769,10,-0.085,67,1.591,13
2006,Belgium,1.74,13,1.473,18,1.76,12,1.011,14,1.571,14
2006,Japan,1.867,10,1.461,19,1.681,17,0.905,17,1.556,15
2006,Qatar,1.224,22,0.598,38,1.272,33,4.219,1,1.534,16
2006,Singapore,1.344,20,1.907,9,1.612,20,0.887,19,1.51,17
2006,New Zealand,1.076,23,1.937,7,1.807,6,0.384,45,1.443,18
